dmdcode,bnf
543711000001100,03010300
5437311000001100,02060100
54385001000027105,02040000
5439111000001108,02060200
54395001000027109,02040000
5440311000001102,02060200
54405001000027101,02040000
54425001000027108,09060500
5445611000001104,01050100
544911000001101,04070100
5450111000001102,02060200
5451811000001101,06010103
545311000001103,10030201
54535001000027100,09060500
5455001000027107,10030100
545611000001108,09040250
54565001000027105,02080200
54575001000027103,02080200
54585001000027108,02080200
54625001000027106,02050200
54635001000027108,02050200
546511000001102,06040101
54655001000027107,07040300
546711000001107,02050501
54675001000027105,04040000
5468611000001102,04070200
54705001000027105,09060700
547211000001103,03040102
5472411000001106,04080100
54725001000027103,09060700
54735001000027101,09060700
547411000001104,09050101
54755001000027102,09060500
5476111000001102,02120400
54765001000027106,02080100
54811000001108,09010101
54815001000027105,02040000
548211000001104,04080102
54825001000027101,02040000
548311000001107,07020100
54835001000027104,02040000
548611000001102,09040402
54865001000027109,02040000
54915001000027101,09060200
549611000001106,02040000
549811000001105,04070100
54985001000027104,09060200
55001000027100,09040100
550011000001109,10010100
55005001000027100,04070401
550211000001104,02060200
55025001000027107,09060300
550511000001101,03010300
550611000001102,04070100
550711000001106,02020400
55075001000027106,03090200
55085001000027101,09060300
55095001000027102,03010200
5511000001101,04030100
551311000001102,09040300
55135001000027103,09060300
551411000001109,06010600
55165001000027108,09060300
551711000001103,09040300
55185001000027106,09060300
55205001000027105,09060300
5524911000001103,02120300
552511000001100,04080100
552611000001101,06020100
55265001000027106,04040000
5526911000001106,04010200
5528711000001108,02050501
5529011000001101,09060400
5529411000001105,09050101
55295001000027108,01060100
5530311000001105,02040000
553311000001101,09040300
5533111000001101,01020200
5535211000001106,02050501
55365001000027100,02060200
55375001000027107,09060500
5538211000001104,02050501
553911000001100,02010100
5539411000001108,02060100
554011000001102,04070401
5540911000001105,04030400
55411000001107,04070402
554511000001105,02050502
554911000001103,10010402
555111000001102,04020100
555411000001107,09040253
55545001000027108,09060200
555511000001106,04030100
55575001000027109,09060200
555811000001109,10010100
55595001000027100,09060200
55611000001105,04080100
556111000001108,04020200
55625001000027101,09060200
5565001000027108,04030100
556511000001104,02060100
556611000001100,04066000
5567511000001106,10010100
5568111000001101,04080100
5569011000001107,01030100
5569411000001103,04080103
557111000001106,02030202
55725001000027109,09060200
55745001000027107,01060100
5575011000001104,02060200
55765001000027101,09060200
55785001000027103,01060100
557911000001109,06040101
5584311000001107,04090100
55855001000027107,01010102
558611000001104,06010600
5587511000001109,02050501
5588011000001100,02050501
558811000001100,06010600
5588511000001108,02050501
559011000001101,01030100
5591311000001108,02050501
5594111000001109,09040300
5594511000001100,03010101
5594711000001105,09040300
559511000001109,10030250
5595811000001101,04030400
559611000001108,09040300
5596511000001106,10030250
559811000001107,02060100
560311000001102,04070401
5603811000001107,01030500
560511000001108,09040251
56065001000027101,09060500
560811000001106,01060100
56085001000027103,09060500
5608811000001102,04030400
56095001000027104,01010101
56105001000027109,01010101
5610611000001102,09040300
5610911000001108,09040300
56115001000027106,07500100
5612711000001105,04105100
5614311000001104,02090000
5615111000001102,08030402
56155001000027101,07500100
5617211000001100,01030500
5619211000001106,02060200
56195001000027107,07500100
562111000001100,04010100
5623211000001100,04105100
56235001000027103,09060100
5623511000001102,02050501
562411000001105,04090100
562511000001109,02050501
562711000001104,02060200
56275001000027101,06010103
5627911000001100,04030400
562911000001102,09040300
5629611000001101,02050501
563011000001105,10010100
5631211000001101,02050501
563211000001100,01040200
563311000001108,04080102
5635001000027106,04030100
563711000001107,04070402
5638811000001106,02060200
5639711000001107,10010100
56411000001103,10010100
564211000001102,06010600
56425001000027101,09060100
564311000001105,03040101
564411000001103,01070200
56445001000027103,04070100
564611000001100,09040300
564711000001109,02060100
56485001000027107,03100000
565011000001106,04020300
56511000001104,09040300
5651611000001103,02050501
565211000001101,04020200
565411000001102,09060400
56585001000027101,01090100
56625001000027103,06010102
566311000001104,04070100
56635001000027101,06010102
56645001000027100,06010102
566911000001103,04080102
56705001000027104,06010102
56711000001109,02050501
5675001000027108,09040300
567511000001107,09040402
56775001000027105,03030100
567811000001105,02010100
567911000001100,02040000
568011000001103,09010200
56811000001101,04080102
56815001000027104,01070300
56825001000027108,10010202
56835001000027105,01070300
568511000001106,02040000
56885001000027102,06010103
568911000001104,02060200
569011000001108,02060200
56915001000027108,06010103
569411000001104,01010101
570011000001106,02050400
570111000001107,10010100
570511000001103,10010451
570711000001108,04090100
57085001000027102,04070100
571011000001102,09040300
5711000001106,02060200
571211000001107,02060100
571311000001104,03010000
57135001000027104,07030450
571411000001106,09040251
57145001000027103,04030100
571711000001100,04070401
57215001000027108,09040100
572211000001100,09040251
57255001000027103,04020100
572711000001107,09040300
572811000001104,09040300
57285001000027105,04020100
573011000001101,04030300
57305001000027102,04020100
573411000001105,04070100
573511000001109,09040300
573611000001108,08030401
573711000001104,02040000
57375001000027108,07030100
573811000001107,02040000
574111000001103,02050501
574211000001109,03040102
57445001000027102,09050101
574611000001106,04090400
57465001000027108,09050101
5747111000001109,09040300
5748911000001108,09040300
575111000001104,10010100
575311000001102,09040251
5762411000001105,01080000
576311000001107,09040251
5763611000001103,01080000
5764211000001102,01080000
5765001000027109,09010200
576711000001106,04030400
577511000001104,09040300
57815001000027103,09060500
57825001000027107,04030100
578711000001105,09040300
57905001000027105,09045002
579111000001102,09040300
579211000001108,06040200
57925001000027103,09020102
579311000001100,09040300
58011000001106,06010203
580211000001108,10030250
58065001000027107,09040300
580711000001101,02060200
581411000001103,01060200
58155001000027107,09040300
5818311000001104,04020102
581911000001106,10010100
582511000001107,01070200
582611000001106,02050501
582711000001102,09010101
58311000001109,02040000
583211000001103,09040100
58325001000027103,01060200
58335001000027101,01060200
583611000001101,03100000
58375001000027104,10010100
58415001000027103,01090401
5845001000027101,03010300
58485001000027101,06040200
58511000001103,09040300
58515001000027105,03065000
58525001000027101,06040200
58535001000027104,01060300
58555001000027100,01060200
58625001000027105,09040402
586411000001109,10010451
58655001000027106,04030100
58665001000027102,04030100
586711000001103,10010100
5868911000001102,03110000
5869211000001101,04070100
58711000001108,04020100
5871611000001107,03110000
5875001000027100,01010100
587911000001103,09040300
58805001000027107,04030100
5880511000001109,02050501
58815001000027109,04030100
58825001000027100,04030100
5882811000001108,03110000
588311000001103,02010100
5886111000001102,03110000
5887511000001108,03110000
588911000001102,02040000
589011000001106,10010100
5890611000001107,03110000
58911000001105,03040101
58915001000027100,04030100
589211000001101,02060100
5892511000001109,03110000
5893011000001105,03500000
5894311000001105,03110000
5895211000001101,03110000
5895911000001105,03110000
5897011000001104,09060700
589711000001108,10010451
589911000001105,04020102
590511000001105,01060100
59055001000027100,09040300
59085001000027107,04030100
59095001000027106,09040300
5911000001108,04070200
591111000001107,09040300
591211000001101,09040251
591311000001109,04080100
591411000001102,02060200
5915001000027104,09060200
591611000001104,10010100
591711000001108,04010100
5927111000001102,03110000
592811000001109,02090000
592911000001104,02040000
59295001000027100,04030100
59305001000027107,04030100
593111000001108,02050501
59315001000027109,04030100
593211000001102,04120000
593311000001105,09060300
5933211000001101,03110000
59335001000027103,04030100
59345001000027102,04030100
59365001000027108,03090100
593711000001109,09060400
593811000001101,03100000
59395001000027105,04030100
59405001000027102,09045002
5940511000001105,03110000
59415001000027100,01060100
5941911000001105,03110000
5942611000001105,03110000
5944411000001100,03110000
5944611000001102,03110000
5945001000027106,03100000
5945511000001100,03110000
5946711000001102,03110000
5948011000001100,03110000
594811000001103,09045002
5948111000001104,03500000
59485001000027103,09045002
5949811000001104,03110000
595011000001108,09040300
59505001000027105,09040300
59525001000027103,09045002
595411000001104,09040251
5954611000001100,03110000
5955511000001103,03110000
595611000001101,04030300
5956311000001104,03110000
59575001000027104,09060700
5957811000001105,03110000
5958011000001103,03110000
5958211000001108,03110000
5959811000001102,03110000
59611000001108,09040300
596211000001109,04020102
596411000001108,03010501
597011000001101,03010000
597411000001105,02060100
59765001000027107,09045002
597711000001104,10030250
597811000001107,10010100
59785001000027105,09045002
59811000001107,02040000
598211000001105,02060100
598711000001103,01030100
59885001000027108,02060400
5988611000001101,06010103
59925001000027106,03010400
599311000001108,03010102
599811000001104,02060200
59985001000027100,09010101
60005001000027105,09010101
600211000001102,10030250
600411000001103,06010600
600511000001104,04010100
60065001000027106,02060100
600711000001109,04030100
60075001000027104,02060100
600811000001101,02040000
60095001000027108,03010300
6011000001100,06040102
60111000001104,09040250
60211000001105,02050501
602311000001109,10010100
60235001000027109,02020200
60245001000027105,10010100
602811000001100,02020200
60311000001102,06040102
603311000001104,10010100
603511000001105,02060100
60375001000027103,04070100
603811000001108,04010200
604311000001102,04070100
60435001000027108,04080200
604611000001107,03010501
604811000001106,09040300
605411000001105,02050501
605911000001102,10010100
60595001000027105,04080100
60635001000027106,09045002
606611000001103,02060100
60685001000027103,09040402
607311000001106,04070100
607811000001102,09040300
608111000001105,01030100
6085001000027107,04070100
609311000001101,03040101
6095001000027106,02090000
60965001000027100,04060000
60975001000027107,04065900
609811000001105,01060400
610611000001103,02020300
61075001000027106,04010100
61085001000027101,04010100
611011000001101,09040300
6111000001104,01010101
61111000001105,10010100
61125001000027100,04010100
611711000001104,10010100
61195001000027105,09020102
61255001000027102,03090200
612611000001102,01040200
612811000001103,09040300
61285001000027109,09010200
612911000001108,09040300
613111000001104,04070200
613311000001102,09040300
6135001000027105,04090100
613711000001103,02060100
613911000001101,03010501
61395001000027103,04030100
61405001000027106,02120500
61415001000027108,02120500
614311000001100,01030100
61495001000027109,02030201
61505001000027103,02030201
615311000001101,02060100
61625001000027101,01010200
6165001000027100,01070200
616511000001100,02060100
61655001000027100,01010200
616711000001105,09040251
61675001000027102,03010102
61685001000027107,03010102
61695001000027106,03010102
61765001000027101,03040300
617811000001100,02080200
61785001000027103,03040300
617911000001105,04070100
61811000001103,04010200
618211000001102,04020101
618611000001100,04070100
618711000001109,04070100
618911000001106,09040300
619111000001101,02060200
61935001000027100,01010100
6195001000027103,01070200
619511000001105,04030100
62005001000027104,09020103
620411000001105,04120000
620611000001108,04030100
62075001000027105,01060500
62125001000027104,01020100
6215001000027101,06030100
621711000001107,04030100
62211000001106,09040100
62225001000027102,01020100
622611000001109,04070401
62265001000027105,01010102
622811000001108,06010201
6228411000001108,01080000
62285001000027108,09050200
623011000001106,02090000
62315001000027103,09050200
623311000001109,07020100
623511000001103,09045002
623611000001104,06030200
623811000001100,02040000
62411000001105,10010302
624111000001109,07030450
624411000001104,04080100
62455001000027102,09060200
624911000001107,10010100
625011000001107,10010100
62511000001109,04030300
62565001000027101,04070100
626011000001103,09040300
62611000001108,04030100
626411000001107,03010101
62711000001104,09020101
627111000001104,02060200
62775001000027107,01060200
62805001000027103,04010100
62845001000027108,09050000
6285001000027104,06030100
628511000001107,04030400
6286711000001108,06010104
628711000001102,02040000
62875001000027109,09050000
62885001000027104,04070100
628911000001100,09040402
629011000001109,02040000
62911000001102,10010100
62915001000027105,04070100
62925001000027101,04070100
629411000001100,09040251
62965001000027109,09050000
629711000001106,04030100
63025001000027104,09050400
630411000001107,02060200
631011000001107,06070100
63111000001106,02020300
631211000001102,03010501
631411000001103,04070200
631611000001100,02020200
632211000001109,10010100
632311000001101,10030100
632511000001107,09040300
632811000001105,02040000
63325001000027103,10030201
63375001000027104,10030250
63415001000027103,09060700
634211000001100,10030250
6343911000001102,01060400
63465001000027104,09020103
63495001000027102,09010101
635611000001102,02090000
636011000001100,04070100
63645001000027108,09060100
636611000001107,02020400
636711000001103,04020101
63675001000027109,03090100
636811000001106,08030200
636911000001101,04030100
637511000001105,09040402
638311000001103,04070100
638411000001105,07040500
63845001000027102,09060200
638611000001108,08020200
638911000001102,10010402
639011000001106,02040000
63955001000027105,10030200
639711000001108,06020100
64005001000027108,10030200
640111000001103,10030250
64025001000027101,10030200
640311000001101,02060200
64045001000027103,04020300
640511000001107,02050501
640811000001105,04080100
64085001000027107,02060101
64105001000027101,02030000
641411000001104,01030100
64175001000027107,03010502
64225001000027105,03010502
6425001000027109,02060400
64305001000027107,09020201
643711000001106,10010100
643911000001108,02120400
64411000001103,01030500
644211000001101,04070200
64455001000027105,03010000
644611000001104,09040253
644711000001108,08010300
645001000027108,02050200
64511000001104,10030250
645111000001106,09040251
64525001000027103,06020200
645511000001102,07040200
64605001000027100,06020200
646211000001106,06030200
6465001000027101,02060400
646611000001108,02040000
647011000001103,04010200
647111000001102,04030100
6475001000027108,02060400
647711000001101,02050400
647811000001109,07040200
647911000001104,09020101
648211000001107,02060200
6485001000027103,02060400
648711000001100,02050502
648811000001108,09040402
64895001000027107,04020300
64935001000027108,04080100
64955001000027107,06010400
64965001000027103,06010400
649711000001109,06030200
64975001000027105,06010400
65001000027109,10030252
65015001000027104,06040101
65065001000027100,06030000
65085001000027102,02040000
65105001000027108,06030000
65135001000027104,09020110
65155001000027100,01030600
651811000001100,04030400
65195001000027106,01010101
65215001000027108,06020200
652211000001108,01070100
65235001000027102,01010101
652411000001107,06010201
6525001000027103,08030402
65265001000027107,04070100
652811000001109,02060200
65295001000027109,04070100
653011000001107,02050400
6535001000027101,08030402
65355001000027105,09020101
65375001000027108,09020101
653911000001106,06010103
65395001000027104,07040300
65405001000027107,09010101
65411000001102,02060200
654111000001105,02010100
65425001000027100,06030200
654311000001107,01090401
65435001000027103,09010101
654511000001101,09040253
65475001000027101,09010101
655001000027106,02050200
6550911000001105,01080000
65511000001103,09040300
65525001000027106,03090100
655311000001106,04070200
656011000001104,10010100
65605001000027109,09060700
656111000001103,08020200
65615001000027106,06030200
65635001000027100,10010202
656411000001108,02050501
65645001000027104,04010100
657011000001101,02050100
6574011000001101,06010103
6574211000001106,06010103
6574411000001105,06010103
657811000001107,10010100
65785001000027104,04070100
658211000001105,03040102
65835001000027109,01010201
65855001000027108,01010200
65865001000027104,06040102
65875001000027106,06040102
658811000001106,10010100
65885001000027101,06040102
659011000001105,09040300
65905001000027105,01010100
65915001000027107,06040102
659711000001107,08030401
65985001000027109,09020101
660011000001106,04070100
660111000001107,02050501
660311000001109,07030451
66045001000027108,04080100
660811000001100,08020200
661111000001101,09010101
66165001000027106,01040100
66195001000027108,10010100
662011000001105,06030200
662211000001100,01060200
662311000001108,04105100
662611000001103,04080100
662711000001107,01050100
663411000001105,10010100
663711000001104,03090100
663811000001107,10010300
66405001000027109,01010201
664211000001109,02060100
66435001000027100,02060100
66445001000027104,02060100
66455001000027101,04080100
664611000001106,02020700
664811000001105,10010100
66485001000027108,01020100
665001000027102,02050200
66505001000027101,04080100
66515001000027104,02120300
66525001000027108,02120300
665811000001106,04020101
666211000001104,04030400
66645001000027101,01010302
667011000001107,10010100
667211000001102,04030100
667411000001103,09040251
6675001000027106,04030100
668211000001103,06050200
668711000001105,04070100
668811000001102,02050501
669311000001100,06070200
669511000001106,04090400
670011000001100,06010600
67011000001104,09040300
67045001000027107,04020100
67055001000027105,04020100
67065001000027101,04020100
67085001000027103,04020100
671011000001109,03010501
6711000001103,04090200
67111000001103,04070100
67125001000027102,04020100
67145001000027104,04020100
671611000001102,09040300
67165001000027105,04020100
671811000001103,07040200
672111000001100,02020100
672311000001103,02060200
67235001000027103,09045000
672411000001105,02020300
672711000001104,01030100
672811000001107,06010103
67285001000027106,04020100
67325001000027105,01030100
673311000001108,02060100
67335001000027107,01030100
67375001000027109,04080100
6741711000001104,03030200
67445001000027103,04070110
674511000001104,02040000
674711000001109,02040000
67475001000027102,03030100
67485001000027107,04070100
675011000001106,09040254
67505001000027100,04070100
675211000001101,04065500
67545001000027105,04070100
675611000001104,02030202
675711000001108,08020100
676411000001106,02060100
6765001000027107,03010120
67665001000027106,06010102
676811000001108,07020250
67685001000027109,02060100
67705001000027104,01020000
67725001000027106,07040500
67735001000027108,07040500
677411000001108,02060200
677611000001106,07030202
67805001000027101,10030200
678111000001102,09040254
678511000001106,02020400
679011000001108,01040200
679511000001100,06040101
679611000001101,10010303
679711000001105,01020300
68011000001103,09040300
680111000001109,04070100
680511000001100,04070300
680811000001102,02050501
68111000001102,04070200
6815001000027106,06040300
682011000001107,09040251
682311000001105,02060200
682711000001109,02050504
68285001000027103,06030200
682911000001106,01030100
68295001000027104,06030200
68305001000027106,06030200
68311000001100,09040300
683311000001100,02040000
68365001000027107,10010100
68395001000027109,02050501
68411000001107,02120300
68445001000027106,02050501
68455001000027109,02050501
68461003,07060000
684611000001108,09040100
68495001000027103,04070200
68505001000027109,09060400
685111000001101,09050101
685511000001105,10020200
68565001000027105,06040101
68575001000027103,02010100
68585001000027108,10010100
68625001000027106,07020100
686411000001102,08030402
68645001000027109,02060200
68665001000027103,03010200
686811000001100,09020102
686911000001105,04030100
68705001000027105,02050501
687211000001104,10010100
68725001000027103,03090200
687311000001107,01030100
687611000001102,04030300
688111000001106,01030100
688311000001108,01030100
689011000001100,02020200
689211000001105,09040251
689411000001109,04030300
69011000001108,02030201
6905001000027104,02050300
690511000001101,02040000
690911000001108,10010100
6911000001101,09040251
691111000001104,09010101
691211000001105,03010101
691311000001102,01030500
691411000001109,09040253
6915001000027102,02050300
69185001000027103,10010100
692611000001101,01030100
692911000001107,03040101
693011000001104,09040300
69311000001106,03040103
693611000001106,09040153
693711000001102,02060400
69385001000027107,06010600
693911000001100,01060400
694911000001103,07030450
695011000001103,09040300
695111000001102,09040300
69515001000027108,09060200
695511000001106,02050501
695611000001105,04030300
695811000001109,04030300
695911000001104,02040000
696011000001107,02040000
69645001000027106,02060200
696611000001100,06010600
697011000001105,09040300
69711000001105,03040101
698611000001104,01060200
698811000001100,02090000
699011000001101,03040101
699111000001100,06010103
699311000001103,10010100
69935001000027109,06010600
699511000001109,09040100
699711000001104,02060100
701011000001109,01050100
701111000001105,02020200
701211000001104,04030100
70135001000027108,02060100
70145001000027109,02060100
70155001000027107,02060100
7016011000001104,06010202
701611000001102,02020200
701711000001106,08030402
701911000001108,04020101
702111000001100,06010103
702211000001106,10020200
702711000001104,04070300
702911000001102,01060400
70295001000027103,10010100
70315001000027107,02060200
703311000001108,04105100
70335001000027101,04105100
70345001000027100,04105100
70355001000027102,04105100
703679006,06010203
703680009,06010203
703682001,06010203
703685004,08030402
703711000001107,09040300
703729002,04080100
703730007,04080100
703732004,04080100
703733009,04080100
703806003,07040250
703807007,07040250
703814009,08010500
703907006,02080200
703908001,02080200
703924000,03010200
703958008,07040500
703959000,07040500
703960005,07040500
70405001000027100,06040101
704311000001105,04020300
704465002,02090000
7045001000027104,10030200
704511000001104,09040300
705001000027109,09060700
705411000001102,09040200
705711000001108,01030100
7065001000027105,01030300
706511000001105,04070401
706611000001109,06030200
706711000001100,06010103
70711000001108,02010100
707111000001103,04010200
70715001000027106,01090100
70745001000027104,04060000
707511000001107,01060200
70765001000027105,10010202
70775001000027103,04070100
70785001000027108,04070100
70805001000027107,01060100
708211000001108,03040103
70825001000027100,01060100
70835001000027103,01030100
70845001000027102,01030100
708711000001101,09040250
70875001000027101,04070100
708911000001104,08010500
70895001000027105,02050200
70905001000027102,04105100
70915001000027100,04100200
70925001000027109,04100200
70945001000027107,06030000
70965001000027101,04105100
70975001000027108,04105100
70985001000027103,04105100
709911000001107,02040000
71005001000027101,04080100
71011000001102,04070100
71015001000027104,04080100
710211000001107,10010100
710411000001106,04020100
71075001000027107,02060200
71085001000027102,02060200
71095001000027103,02060200
711411000001102,04020100
7115001000027100,04020200
711511000001103,04070200
711711000001108,02020100
711811000001100,09040251
71211000001107,07020100
712211000001108,02020400
712511000001106,02040000
71275001000027100,09040100
713211000001102,09040300
713411000001103,02060200
713611000001100,09040300
713711000001109,07040200
71375001000027108,03080000
713911000001106,02060100
714111000001105,04020100
71425001000027100,10030200
714311000001107,02020200
714811000001103,01040200
71485001000027106,04010200
714911000001108,02020400
715011000001108,02060100
71511000001105,10030201
715111000001109,10010100
71535001000027108,03080000
715511000001100,08020100
71575001000027105,10010100
71585001000027100,10010100
71715001000027101,02060200
71725001000027105,02060200
717311000001103,02060100
71785001000027104,04030100
717911000001102,09040251
71795001000027100,01020200
719111000001106,10010402
71915001000027107,03090100
71935001000027101,09050400
71945001000027100,09040300
719711000001107,10010100
719811000001104,03030200
72025001000027107,09040402
720411000001102,01030100
720911000001105,02020100
72115001000027109,01010100
721311000001104,02020400
721411000001106,02040000
721511000001105,10030250
721711000001100,02040000
721811000001108,02060200
72185001000027106,09045001
72195001000027105,09050400
72275001000027104,09040100
72305001000027101,03010502
723211000001106,04090200
72365001000027100,01010100
723711000001104,04030300
72375001000027107,03010101
723811000001107,02060200
724111000001103,02040000
725311000001102,03030100
72575001000027109,04070200
725811000001106,09040251
725911000001101,04080100
7259811000001100,04070100
726011000001109,02040000
726111000001105,03010101
72615001000027105,02040000
726211000001104,10020200
726311000001107,06060200
72645001000027103,04010200
726611000001102,03020000
7267911000001107,06010600
72711000001107,07030300
727211000001102,03010300
7275511000001104,03110000
727611000001100,04070100
72785001000027103,09045000
72815001000027102,04020300
72885001000027100,09060200
72915001000027106,09060200
72975001000027103,03010501
729811000001109,02080200
72985001000027108,01060300
729911000001104,09040300
730211000001104,02050501
730311000001107,04030100
7303811000001103,01030600
730411000001100,04010100
7305011000001105,02060200
7305311000001108,02060200
73055001000027104,09040300
73065001000027108,01060400
73075001000027101,09045002
73085001000027106,01060300
7311000001104,01050100
7311311000001108,04010100
7314011000001108,02050501
731411000001109,04080100
7314511000001100,02050501
7315411000001103,04080100
731611000001107,10010100
7316211000001108,01030500
73185001000027101,04090200
7319811000001103,08010508
7321611000001108,01010200
7321811000001107,01010200
73225001000027109,02080100
7322511000001101,01030500
73245001000027107,02080100
732911000001107,09020201
73305001000027106,09045002
733111000001103,04030100
7331811000001105,04030300
73325001000027104,10010100
7333311000001100,02060200
73335001000027102,10010100
7333511000001106,02060200
733511000001107,02060200
7335511000001105,06060200
7336011000001106,04070100
73385001000027105,03010502
734011000001102,02040000
7340311000001105,06040101
734111000001101,02060100
734511000001105,04110000
735311000001100,09040402
735911000001104,09040300
736011000001107,04070200
73611000001108,02050200
736611000001100,09040100
736711000001109,01020200
73711000001104,04020100
737111000001106,04070200
737211000001100,04010200
73735001000027101,06030200
737411000001101,09040300
7375001000027102,09060200
73765001000027106,09010300
7376711000001106,02040000
737811000001104,01050100
7378711000001105,02060200
7378911000001107,02060200
7379711000001101,09050300
738111000001107,04030300
7381611000001100,04070200
7382511000001107,04070100
73835001000027104,01040100
738511000001103,02080200
738611000001104,01020100
7386811000001106,04070200
7387911000001103,02060200
738811000001100,03010101
7388711000001104,01040200
7389311000001109,07020250
7389911000001105,03010200
7390511000001105,09010350
73911000001102,04090100
739111000001100,04080100
739211000001106,02050400
7393611000001100,04070100
7400311000001105,09060400
74015001000027106,10030200
740511000001100,09045002
740711000001105,10010401
740811000001102,02030202
74111000001103,02060200
741211000001109,10010100
741511000001107,04010200
741611000001106,04090200
74165001000027101,03040102
74185001000027103,01060100
7418511000001104,02060200
7418711000001109,02030202
742111000001108,03090100
74245001000027109,09040300
74275001000027105,09040100
7428911000001100,07040400
7429611000001102,10030250
7430111000001102,07040400
74305001000027108,06040101
74311000001101,02040000
743111000001102,06020100
74315001000027105,06040101
743311000001100,02060100
743811000001109,04070402
74385001000027107,01060100
743911000001104,10010402
74425001000027105,09040300
74511000001107,09040300
745211000001107,06010201
745711000001100,10010100
745911000001103,06010201
7459211000001100,06010600
746011000001106,04070200
746311000001109,10010100
746611000001104,04020101
746811000001100,03040102
74705001000027107,03090100
747111000001105,02010100
747811000001103,09040251
7485001000027104,06010201
748811000001104,09040300
7488811000001104,10030251
7493011000001104,06010103
7495001000027100,06010201
749611000001107,02050501
749811000001106,01030500
7498311000001109,10030100
7500011000001102,06010103
75011000001100,04070200
7503511000001104,06040200
7504611000001102,08030401
750511000001102,09050102
7505311000001106,09040153
7505811000001102,09040153
750711000001107,10030250
75095001000027104,02020300
75111000001104,02060200
7511211000001103,09040300
7512711000001103,09010300
751311000001103,01030100
751411000001105,09040300
7515011000001105,06050101
751611000001108,02080200
7516411000001105,09040251
7516811000001107,09040251
751911000001102,01060400
75211000001105,06010600
752111000001105,09040300
752211000001104,08020200
752411000001100,09040251
75265001000027108,08020100
75275001000027101,08020100
7529011000001100,04110000
75305001000027103,01020000
75311000001102,10010100
7531411000001106,02120300
753811000001106,07030450
7540111000001106,06060200
754111000001102,02030201
7541211000001106,09060700
7546811000001102,09040251
7547011000001106,09040251
7547911000001105,09040251
754811000001109,01070200
7548311000001105,09040251
7548511000001104,09040251
7549011000001102,09040251
75511000001108,04030100
75535001000027109,04060000
755911000001100,09040300
756111000001109,02120400
7565411000001100,09040300
756611000001101,04030300
756711000001105,04090100
756911000001107,02040000
757011000001106,09040300
75711000001103,03040103
75725001000027106,03010101
757611000001104,03010000
75805001000027101,06030000
7581211000001100,09060700
7581911000001109,09060700
7582711000001100,09060700
75845001000027106,01010201
75855001000027109,01010201
7587211000001105,09060700
758811000001101,09040251
7588211000001109,09060700
758911000001106,01060200
7589411000001100,06010102
7589911000001108,06010102
759011000001102,01030100
7590511000001108,06010600
7590811000001106,06010600
75911000001101,04070402
75915001000027108,09040100
7592711000001104,07040403
7592911000001102,07040403
7594211000001102,06010102
7594911000001106,09060700
7595001000027109,10010100
7596411000001106,09060300
7596511000001105,09060300
7597611000001106,06010102
75985001000027105,09040300
759911000001103,10030251
760111000001100,04080100
760711000001104,09040254
76111000001105,06020100
761511000001102,09040300
7615211000001107,09060200
7617211000001104,09040251
761811000001104,09040300
7618511000001102,09040251
761911000001109,10010100
762011000001102,02060200
762111000001101,04070200
7622411000001109,09060700
7622711000001103,09060700
762311000001104,10010100
76235001000027100,04020100
7624211000001101,09040251
76245001000027104,07030300
762511000001105,02020400
762911000001103,04105000
763011000001106,09040300
763111000001107,10010100
7631211000001100,06010103
7631611000001103,06010103
7632311000001104,06010103
7635001000027105,10010100
7637111000001104,04020102
7637411000001109,04020102
7637811000001106,04020102
7638211000001109,09040402
7638411000001108,09040300
7638611000001106,09040300
7638811000001105,09040300
7639011000001109,09040300
7641011000001106,03090200
764211000001103,10010100
764511000001100,02060200
7645311000001106,09060700
76485001000027109,03040102
764911000001107,09040402
765111000001108,02090000
76515001000027100,02060100
76535001000027106,03090200
76575001000027108,02050200
765811000001101,09010101
765911000001106,09040300
766011000001103,04120000
7662511000001100,04080100
766311000001100,04020300
76635001000027103,04010200
7668611000001104,02050502
7668911000001105,02050502
767011000001100,02060100
7670911000001104,09040251
767111000001104,04080100
76755001000027109,09040000
76765001000027100,09040100
7678211000001106,02070200
76795001000027103,09040100
76815001000027101,09040100
76835001000027107,09040100
768511000001107,04105100
76855001000027106,09040100
76875001000027109,09040100
769111000001105,10010202
76945001000027103,09040100
769511000001101,04070100
769711000001106,07030100
769811000001103,07030202
769911000001108,09040300
77005001000027103,09040100
77035001000027107,01060200
771011000001103,09040300
771311000001100,10010100
77135001000027101,09040100
771511000001106,04030100
7715511000001103,09040251
77175001000027104,02080100
7719311000001106,09050101
7720211000001104,01030600
7720311000001107,09040251
7720511000001101,09050103
7720711000001106,04010100
7720811000001103,04010100
7722211000001103,09060300
7722311000001106,09060300
7722411000001104,09060200
77235001000027104,09040100
772511000001103,09050102
77255001000027100,09040100
772711000001108,01030100
77275001000027102,09040100
772811000001100,04070200
77295001000027106,06010102
77305001000027104,09040100
77311000001105,02040000
773111000001101,01060300
77325001000027106,06010101
77345001000027109,09040100
773511000001105,09040100
7735711000001104,03040101
77415001000027106,09040100
774211000001105,02040000
7742311000001108,09040251
774511000001108,09040300
774611000001107,10010100
77511000001104,02030201
775111000001100,09040251
775511000001109,07040200
776411000001101,04070100
776811000001104,02120400
776911000001109,04020100
777211000001103,01070100
77725001000027107,09070000
777311000001106,06030200
7773711000001103,09010101
77745001000027105,06030200
777611000001101,02050502
77775001000027106,02060200
777811000001102,10010100
